Shape_Area,Shape_Leng,Surface_PU,unique_id,origine,cluster_PC,cluster_DI,DI_reg,DI_6cat,sp_richnes,sum_max_ei,access,chantiers,ParcourRef,enjeux_Z,enjeu_2026,enjeux,prio_all,prio_txt
13341.28810900000,468.06615533200,1.33412881090,"1354",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1033.68469307000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,50.70776898210,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
9919.67460129000,392.90118928600,0.99196746013,"1355",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"1","3",807.48173442600,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,94.43597855230,"2",Fort enjeu de conservation à l'échelle du massif,95.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9601.12074524000,389.89864489100,0.96011207452,"1356",DI terrain 2024,"-99","2","-99",peu envahi (2),"3","3",2180.32531863000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,23.30540102410,"0",Faible enjeu de conservation à l'échelle du massif,59.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
3906.06506086000,247.58328026900,0.39060650609,"1357",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"3","3",28.47972533930,Chantiers dans les 5 dernières années,Restauration moy envahi,53.59608811600,"2",Fort enjeu de conservation à l'échelle du massif,74.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
15520.01362410000,528.28584131100,1.55200136241,"1358",DI terrain 2024,"-99","1","-99",peu envahi (1),"5","3",114.81564995800,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,77.94379847960,"2",Fort enjeu de conservation à l'échelle du massif,90.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
12652.43312590000,591.68447841100,1.26524331259,"1359",DI regional 2025,"-99","-99","1",peu envahi (2),"1","2",559.65341581500,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,47.71014149980,"1",Enjeu de conservation intermédiaire à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
11472.71774040000,515.84196817000,1.14727177404,"1360",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","2",559.31945527600,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,72.21407001730,"2",Fort enjeu de conservation à l'échelle du massif,80.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
40000.00000000000,800.00000000000,4.00000000000,"1361",DI regional 2025,"-99","-99","0",intact,"0","-99",580.41998291000,Pas de chantiers connus dans les 5 dernières années,Surveillance,53.84245442390,"2",Fort enjeu de conservation à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
31574.66932010000,738.44939649700,3.15746693201,"1362",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",1937.83044434000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,80.56857023960,"2",Fort enjeu de conservation à l'échelle du massif,56.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"1363",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1243.84436035000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,38.95635369060,"1",Enjeu de conservation intermédiaire à l'échelle du massif,58.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10209.44782190000,400.16740739100,1.02094478219,"1364",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1868.28580649000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,68.14516853760,"2",Fort enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
3923.61296996000,243.86243997300,0.39236129700,"1365",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"5","3",349.80734781100,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,38.31271581340,"1",Enjeu de conservation intermédiaire à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9794.96740872000,393.09477377400,0.97949674087,"1366",DI terrain 2024,"-99","1","-99",intact,"0","0",571.09320068400,Pas de chantiers connus dans les 5 dernières années,Surveillance,8.28567901006,"0",Faible enjeu de conservation à l'échelle du massif,66.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10135.14940710000,396.83810206000,1.01351494071,"1367",DI terrain 2024,"-99","1","-99",intact,"0","0",534.69778359900,Buffer de 500m autour d'un chantier historique,Surveillance,49.67256675700,"1",Enjeu de conservation intermédiaire à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10392.88067800000,403.92257827600,1.03928806780,"1368",DI terrain 2024,"-99","6","-99",très envahi (6),"3","3",37.71401109460,Buffer de 500m autour d'un chantier historique,Restauration très envahi,56.03655063680,"1",Enjeu de conservation intermédiaire à l'échelle du massif,84.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10089.68150530000,396.57454110900,1.00896815053,"1369",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"4","3",747.67010452200,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,44.10092864170,"1",Enjeu de conservation intermédiaire à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9127.49741201000,387.49034096800,0.91274974120,"1370",DI terrain 2024,"-99","1","-99",intact,"2","3",548.18058259800,Buffer de 500m autour d'un chantier historique,Surveillance,10.14358843210,"0",Faible enjeu de conservation à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
8567.00264990000,377.33618426300,0.85670026499,"1371",DI terrain 2024,"-99","2","-99",intact,"1","1",890.97100830100,Chantiers dans les 5 dernières années,Surveillance,54.85085095330,"1",Enjeu de conservation intermédiaire à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
40000.00000000000,800.00000000000,4.00000000000,"1372",DI regional 2025,"-99","-99","0",intact,"0","-99",803.73065185500,Pas de chantiers connus dans les 5 dernières années,Surveillance,48.83083168510,"1",Enjeu de conservation intermédiaire à l'échelle du massif,66.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10100.18760640000,396.79988658800,1.01001876064,"1373",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","3",1010.96010098000,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,74.42554880390,"2",Fort enjeu de conservation à l'échelle du massif,89.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
40000.00000000000,800.00000000000,4.00000000000,"1374",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",328.73498535200,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,5.02269130975,"0",Faible enjeu de conservation à l'échelle du massif,47.00000000000,Faibles Priorités - Score inférieur à 50
9666.50215920000,393.17222682400,0.96665021592,"1375",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","3",2463.95784632000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,79.00635456180,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10058.37636650000,399.47433782700,1.00583763665,"1376",DI terrain 2024,"-99","1","-99",intact,"0","0",567.22895463700,Chantiers dans les 5 dernières années,Surveillance,6.26866225861,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9752.85038167000,393.50405829300,0.97528503817,"1377",DI terrain 2024,"-99","2","-99",peu envahi (2),"3","2",2349.81047345000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,87.12880255410,"2",Fort enjeu de conservation à l'échelle du massif,87.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
40000.00000000000,800.00000000000,4.00000000000,"1378",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",7673.06494141000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,55.04510975360,"1",Enjeu de conservation intermédiaire à l'échelle du massif,54.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10192.15149090000,398.75984546100,1.01921514909,"1379",DI terrain 2024,"-99","1","-99",intact,"0","0",260.14646808900,Pas de chantiers connus dans les 5 dernières années,Surveillance,40.77235572000,"0",Faible enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10180.29191050000,400.05698192000,1.01802919105,"1380",DI terrain 2024,"-99","2","-99",intact,"1","0",799.13092900000,Buffer de 500m autour d'un chantier historique,Surveillance,75.06037339080,"2",Fort enjeu de conservation à l'échelle du massif,90.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
20176.44840640000,568.28840283100,2.01764484064,"1381",DI terrain 2024,"-99","1","-99",intact,"0","0",264.55950908800,Pas de chantiers connus dans les 5 dernières années,Surveillance,28.96610521000,"0",Faible enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"1382",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",4528.52734375000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,25.44227176550,"0",Faible enjeu de conservation à l'échelle du massif,38.00000000000,Faibles Priorités - Score inférieur à 50
40000.00000000000,800.00000000000,4.00000000000,"1383",DI regional 2025,"-99","-99","0",intact,"0","-99",535.71502685500,Pas de chantiers connus dans les 5 dernières années,Surveillance,59.36632872820,"2",Fort enjeu de conservation à l'échelle du massif,75.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"1384",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",1327.01635742000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,54.89820840360,"2",Fort enjeu de conservation à l'échelle du massif,32.00000000000,Faibles Priorités - Score inférieur à 50
33570.18980220000,881.71155506900,3.35701898022,"1385",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1592.98205566000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,77.12326913940,"2",Fort enjeu de conservation à l'échelle du massif,75.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"1386",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1990.59326172000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,4.22502290577,"0",Faible enjeu de conservation à l'échelle du massif,56.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
16602.43245520000,582.19094648800,1.66024324552,"1387",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",82.23844534550,Buffer de 200m autour d'un chantier historique,Restauration très envahi,13.34112592120,"0",Faible enjeu de conservation à l'échelle du massif,45.00000000000,Faibles Priorités - Score inférieur à 50
12910.26843310000,442.54103198200,1.29102684331,"1388",DI terrain 2024,"-99","2","-99",peu envahi (2),"2","2",3081.13189188000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,99.50338641620,"2",Fort enjeu de conservation à l'échelle du massif,90.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9926.77412801000,396.88618849200,0.99267741280,"1389",DI terrain 2024,"-99","1","-99",peu envahi (1),"5","3",103.25690016600,Chantiers dans les 5 dernières années,Restauration peu envahi,54.62302846250,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
14635.96947890000,558.82447199000,1.46359694789,"1390",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1820.90039062000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,70.25535546920,"2",Fort enjeu de conservation à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"1391",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",2715.35693359000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,13.35842765510,"0",Faible enjeu de conservation à l'échelle du massif,47.00000000000,Faibles Priorités - Score inférieur à 50
6966.44075289000,353.43273348200,0.69664407529,"1392",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",916.65478515600,Chantiers dans les 5 dernières années,Restauration peu envahi,10.98996759220,"0",Faible enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
18821.53539060000,548.84775017800,1.88215353906,"1393",DI terrain 2024,"-99","3","-99",intact,"5","3",4882.01499712000,Pas de chantiers connus dans les 5 dernières années,Surveillance,86.15395487950,"2",Fort enjeu de conservation à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
40000.00000000000,800.00000000000,4.00000000000,"1394",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",201.39936828600,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,48.14097442870,"1",Enjeu de conservation intermédiaire à l'échelle du massif,60.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9939.65980225000,396.42664103900,0.99396598023,"1395",DI terrain 2024,"-99","2","-99",intact,"0","0",933.31013886100,Buffer de 500m autour d'un chantier historique,Surveillance,74.38565768450,"2",Fort enjeu de conservation à l'échelle du massif,89.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
13502.54424050000,472.75366056000,1.35025442405,"1396",DI terrain 2024,"-99","1","-99",peu envahi (1),"5","3",389.05749034700,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,1.85886386628,"0",Faible enjeu de conservation à l'échelle du massif,62.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
